nh,param_bound,seed,n_params,popsize,maxiter,fevals,ncores,time_sec,val_nll,auc,bkg_rejection_95,final_valid_fraction,mean_valid_fraction,status
3,20.0,2,35,14,214,2996,8,37.12239050865173,5.069552173076463,0.9090289391304348,0.68044,1.0,0.7590120160213619,ok
3,20.0,3,35,14,214,2996,8,33.656453132629395,7.405748472286523,0.8034305933695651,0.33399,0.9285714285714286,0.7019359145527371,ok
3,20.0,4,35,14,214,2996,8,37.43660569190979,6.949205359669229,0.8490821638043478,0.47708,1.0,0.7683578104138853,ok
3,20.0,5,35,14,214,2996,8,33.88901901245117,5.931155744610529,0.8980888982608696,0.61108,1.0,0.7232977303070762,ok
4,10.0,1,44,15,200,3000,8,44.15257120132446,5.492561146321816,0.8730812572826088,0.55147,0.8666666666666667,0.7583333333333333,ok
4,10.0,2,44,15,200,3000,8,48.91895031929016,5.447508581279226,0.8881016276086956,0.57324,0.6,0.6603333333333333,ok
4,10.0,3,44,15,200,,8,109.01663184165955,1000000000.0,,,,,train_failed
4,10.0,4,44,15,200,,8,87.47744607925415,1000000000.0,,,,,train_failed
4,10.0,5,44,15,200,3000,8,49.47302508354187,6.57917201362591,0.8541568860869565,0.5471,0.8,0.6416666666666667,ok
4,15.0,1,44,15,200,3000,8,41.23133444786072,10.147201985943024,0.8031817194565217,0.40412,0.7333333333333333,0.6513333333333332,ok
4,15.0,2,44,15,200,3000,8,111.7986843585968,6.055242017231296,0.8707447839130434,0.41095,0.6666666666666666,0.6809999999999999,ok
4,15.0,3,44,15,200,3000,8,50.24465584754944,6.560457745400725,0.8147148378260869,0.48906,1.0,0.6546666666666667,ok
4,15.0,4,44,15,200,3000,8,45.29900074005127,9.89874810054984,0.8368971327173912,0.47592,0.4,0.6680000000000001,ok
4,15.0,5,44,15,200,3000,8,40.375290870666504,9.645091132559749,0.8246701773913043,0.45653,0.6,0.7040000000000001,ok
4,20.0,1,44,15,200,3000,8,40.606457471847534,9.144748023384658,0.8532084310869565,0.48383,0.9333333333333333,0.6896666666666665,ok
4,20.0,2,44,15,200,3000,8,36.872544288635254,9.077427995135498,0.8689058261956522,0.54907,1.0,0.728,ok
4,20.0,3,44,15,200,,8,100.92510724067688,1000000000.0,,,,,train_failed
4,20.0,4,44,15,200,3000,8,76.32186532020569,10.95990754081595,0.7682025421739131,0.30776,0.9333333333333333,0.6563333333333332,ok
4,20.0,5,44,15,200,3000,8,39.6270968914032,11.7274140415328,0.8523680843478262,0.50867,0.3333333333333333,0.6486666666666667,ok
2,9.0,1,27,13,230,2990,4,49.01124978065491,5.2483224958624985,0.8750100805434783,0.55939,1.0,0.7949832775919732,ok
2,9.0,2,27,13,230,2990,4,55.25442361831665,4.561032778517768,0.9032197658695652,0.57696,1.0,0.9020066889632107,ok
2,9.0,3,27,13,230,2990,4,50.819700717926025,5.185418603303795,0.8866417513043477,0.5802,1.0,0.819732441471572,ok
2,9.0,4,27,13,230,2990,4,52.13465857505798,4.416959676038779,0.899514804347826,0.63297,1.0,0.8759197324414716,ok
2,9.0,5,27,13,230,2990,4,49.55880832672119,4.8442007751929985,0.8841196446739131,0.60114,1.0,0.831438127090301,ok
3,9.0,1,35,14,214,2996,4,65.84411549568176,7.169598821340479,0.8446401497826088,0.5049,0.9285714285714286,0.6962616822429907,ok
3,9.0,2,35,14,214,2996,4,61.12684631347656,4.275688611979845,0.9143370747826086,0.62067,1.0,0.8818424566088118,ok
3,9.0,3,35,14,214,2996,4,56.540934324264526,4.909577316536311,0.8889924833695653,0.52866,1.0,0.8047396528704939,ok
3,9.0,4,35,14,214,2996,4,53.42605018615723,5.186125439516153,0.8710824795652174,0.57474,1.0,0.7880507343124166,ok
3,9.0,5,35,14,214,2996,4,54.248873233795166,4.614010769742448,0.9169515901086958,0.62914,1.0,0.7927236315086783,ok
